id	order_item_order_id	product_title_origin	product_category	hscode	thumbnail_urls	actual_weight_kg	actual_width_cm	actual_length_cm	actual_height_cm	actual_volume_m3	ai_estimated_weight_kg	ai_estimated_width_cm	ai_estimated_length_cm	ai_estimated_height_cm	ai_calculated_volume_m3	shipping_date	order_created_at
70	251112710A8604	스톰 롤링 썬더 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	4202999000	https://shop-phinf.pstatic.net/20240108_73/1704699091310ROCCa_JPEG/105834926137661573_1818081497.jpg?type=m510|https://shop-phinf.pstatic.net/20240108_214/1704699102346kqlg4_JPEG/105834937177845938_500475791.jpg?type=m510|https://shop-phinf.pstatic.net/20240108_292/1704699102487LxpW1_JPEG/105834937319597455_35558500.jpg?type=m510|https://shop-phinf.pstatic.net/20240108_231/1704699102683T8C83_JPEG/105834937516878585_695057404.jpg?type=m510|https://shop-phinf.pstatic.net/20240108_20/1704699102891GPcfo_JPEG/105834937725251726_1496051716.jpg?type=m510	7.55	78.5	37.5	40	0.11775	5	80	35	40	0.112	2025-11-18 0:00:00	2025-11-21 14:00:49
75	251112153C41B7	MANLi 지포스 RTX 5070 Ti Polar Fox OC D7 16GB 대원씨티에스	홈 > PC주요부품 > 그래픽카드 >	8471802000	http://jchyunplace.co.kr/data/pimg/124/124415_600.jpg?20250826212659	2.84	52	16	30.5	0.025376	3	22	43	11	0.010406	2025-11-17 0:00:00	2025-11-21 14:00:48
76	251111956CB0CD	인피니트 응원봉 여봉3 + 충전식 배터리	스타굿즈 > 보이그룹 > 응원도구 >	9503003919	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F12%2F9eed2e6b-7af0-4a0e-b4dd-146a5ec372db?alt=media&token=e31fbaa9-f1c9-43ba-955b-a765ff8a9634|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F12%2Ff76c1436-252d-4169-841b-15b1c16e2d29?alt=media&token=8e91b87b-d9a3-4e07-91c8-b64b8f8e45ae|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F12%2F7d6291b3-e85d-4f90-b81b-65a03417b68e?alt=media&token=5f73ca47-7894-4491-9a1d-ddac51cec514	1.005	37.5	20	27	0.02025	0.8	14	35	10	0.0049	2025-11-17 0:00:00	2025-11-21 14:00:24
74	25111138CB9092	센트 오브 파라다이스 차량용 방향제(케이스+리필용2개입)	프래그런스>홈 프래그런스>차량용방향제/태그	3307490000	https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020323906ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020323902ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020323903ko.jpg?l=ko|https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/550/10/0000/0020/A00000020323905ko.jpg?l=ko	0.4	31	7.5	21	0.0048825	0.3	7	5	7	0.000245	2025-11-17 0:00:00	2025-11-21 14:00:22
90	2511099C542582	메가비스트 썬더가디언	생활/건강>수집품>모형/프라모델/피규어>피규어	9503003919	https://shop-phinf.pstatic.net/20231203_256/1701562955511hyqeF_JPEG/5094646196723940_1290849160.jpg?type=m510	4.495	49	26	44	0.056056	2	30	40	12	0.0144	2025-11-14 0:00:00	2025-11-21 14:00:22
88	2511057BDB1D47	노르디스크 아스가르드 12.6 텐트	스포츠/레저 > 캠핑 > 텐트/그늘막 >	6306220000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F05%2F083a3b43-35c7-4d6f-b050-9d7c79410ce3?alt=media&token=ce69b83f-3060-4842-8166-54b7b6c61684|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F05%2Fb6d30322-3620-4898-926d-4d47f5c6840c?alt=media&token=e1244d0f-f84b-4575-8076-93aa217fb87a	30.46	88	51	52	0.233376	18.5	80	100	40	0.32	2025-11-14 0:00:00	2025-11-21 14:00:18
71	251111EB34590F	최강공룡 미니특공대  그레이트 렉스카이저 D9 전제품 풀세트 공룡 변신 로봇 장난감	출산/육아>완구/인형>작동완구>로봇	9503003919	https://shop-phinf.pstatic.net/20250604_290/1749027177538P5MJN_JPEG/23590997635102238_1194904838.jpg?type=m510|https://shop-phinf.pstatic.net/20250605_230/1749103066898TAmXL_JPEG/3276170615210703_1509703710.jpg?type=m510|https://shop-phinf.pstatic.net/20250605_14/1749103067415voPof_JPEG/3276171215771121_985766628.jpg?type=m510|https://shop-phinf.pstatic.net/20250605_179/1749103068180IbPGB_JPEG/3276171966421231_191042261.jpg?type=m510|https://shop-phinf.pstatic.net/20250604_291/1749027186525xUXx9_JPEG/80631611447050786_1405563817.jpg?type=m510|https://shop-phinf.pstatic.net/20250605_105/1749103065280sOgF0_JPEG/3276169063363596_801347717.jpg?type=m510|https://shop-phinf.pstatic.net/20250605_118/1749103066313iokd4_JPEG/3276170104685621_1878922955.jpg?type=m510	7.95	72	42	54	0.163296	5	60	40	50	0.12	2025-11-18 0:00:00	2025-11-21 8:00:37
82	251108E15BA24E	[미개봉 새상품] 노르디스크 우트가르드 13.2 + 짚인플로어	스포츠/레저 > 캠핑 > 텐트/그늘막 >	6306220000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2Faaa340a9-7b01-4bae-95c8-483a32afc46f?alt=media&token=d438e740-2436-474a-a905-2c6c7e321bc6	34.24	93	30.5	47	0.1333155	32	40	125	40	0.2	2025-11-17 0:00:00	2025-11-21 8:00:33
96	251108F1C5F679	프리플로우 archon F1 PRO TKL 유무선 8K 게이밍 기계식 키보드 메카닉, 에그스톤축	컴퓨터 주변기기>키보드>기계식키보드	8471601020	https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8571405048/B.webp?831109584	1.895	50.5	15	26	0.019695	1.8	18	40	7	0.00504	2025-11-14 0:00:00	2025-11-21 8:00:28
78	251110C99888BF	템포러리 지속력좋은 오드 퍼퓸 미니향수 우디 프로티 머스크 화이트, 50ml, 1개	화장품/미용>향수>여성향수	3303001000	https://shop-phinf.pstatic.net/20241129_135/1732865322357I46Qh_PNG/26288355120221421_728697883.png?type=m510|https://shop-phinf.pstatic.net/20241129_123/1732865307608u5v2r_PNG/34823714568773814_1929537845.png?type=m510|https://shop-phinf.pstatic.net/20241129_196/1732865322050e2mLS_PNG/26288354842269542_1602394563.png?type=m510|https://shop-phinf.pstatic.net/20241129_136/1732865322212yj9EV_PNG/26288354999798925_1109794378.png?type=m510|https://shop-phinf.pstatic.net/20241129_248/1732865322540tUyGx_PNG/26288355308415319_2011497419.png?type=m510|https://shop-phinf.pstatic.net/20241129_140/1732865322783fWhT1_PNG/26288355571129115_1998672023.png?type=m510|https://shop-phinf.pstatic.net/20241129_115/17328653229074YeJA_PNG/26288355673757716_159261954.png?type=m510	0.26	17	12	13	0.002652	0.25	10	10	15	0.0015	2025-11-17 0:00:00	2025-11-21 8:00:28
81	2511103F5A78F3	템포러리 지속력좋은 오드 퍼퓸 미니향수 우디 프로티 머스크 화이트, 50ml, 1개	화장품/미용>향수>여성향수	3303001000	https://shop-phinf.pstatic.net/20241129_135/1732865322357I46Qh_PNG/26288355120221421_728697883.png?type=m510|https://shop-phinf.pstatic.net/20241129_123/1732865307608u5v2r_PNG/34823714568773814_1929537845.png?type=m510|https://shop-phinf.pstatic.net/20241129_196/1732865322050e2mLS_PNG/26288354842269542_1602394563.png?type=m510|https://shop-phinf.pstatic.net/20241129_136/1732865322212yj9EV_PNG/26288354999798925_1109794378.png?type=m510|https://shop-phinf.pstatic.net/20241129_248/1732865322540tUyGx_PNG/26288355308415319_2011497419.png?type=m510|https://shop-phinf.pstatic.net/20241129_140/1732865322783fWhT1_PNG/26288355571129115_1998672023.png?type=m510|https://shop-phinf.pstatic.net/20241129_115/17328653229074YeJA_PNG/26288355673757716_159261954.png?type=m510	0.255	17	12	13	0.002652	0.25	10	10	15	0.0015	2025-11-17 0:00:00	2025-11-21 8:00:26
100	251108012F889D	제로빔 H22 올인원 헤드랜턴 LED 충전식 모션센서 해루질 등산 낚시	스포츠/레저>캠핑>랜턴>헤드랜턴	8513109090	https://shop-phinf.pstatic.net/20250814_123/1755152976627vjrIx_JPEG/4126771652319054_1135281446.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_88/1750928437250NneCo_JPEG/85061308340105432_81520404.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_49/1750928437643p99dT_JPEG/85061308735878325_1556476756.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_128/1750928438027NJ6mn_JPEG/85061309140509863_156667162.jpg?type=m510|https://shop-phinf.pstatic.net/20250630_228/1751266591353vbauv_JPEG/68960670137740259_1090063778.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_131/1750928434782kiyr4_JPEG/85061305880743443_1625541178.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_113/17509284351459QO9O_JPEG/85061306243001631_764290701.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_43/1750928435643Y86Jb_JPEG/85061306728896659_1150240076.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_294/1750928436309uuTLx_JPEG/85061307396567946_501236020.jpg?type=m510|https://shop-phinf.pstatic.net/20250626_238/1750928436799M6b14_JPEG/85061307916972639_2025883607.jpg?type=m510	0.395	22	10	19	0.00418	0.4	10	12	8	0.00096	2025-11-14 0:00:00	2025-11-21 5:02:08
97	2511087A1815E1	스톰 롤링 썬더 시그니처 플러스 쓰리볼 롤러백 3볼 볼링가방 볼링용품	스포츠/레저>볼링>볼링가방	4202999000	https://shop-phinf.pstatic.net/20240919_85/17267231818131Vtbt_JPEG/10552172694144707_1797893270.jpg?type=m510|https://shop-phinf.pstatic.net/20240919_134/1726723194679Hsomo_JPEG/60856045812770052_1707832395.jpg?type=m510|https://shop-phinf.pstatic.net/20240919_123/1726723194855swGmA_JPEG/60856045990547484_1381614213.jpg?type=m510|https://shop-phinf.pstatic.net/20240919_52/1726723195105BnkDA_JPEG/60856046241688994_1505121466.jpg?type=m510|https://shop-phinf.pstatic.net/20240919_247/17267231943436XuQL_JPEG/60856045481332706_1669377782.jpg?type=m510	7.96	80	40	41	0.1312	2.5	48	35	77	0.12936	2025-11-14 0:00:00	2025-11-21 5:01:02
99	25110478ECCFE4	보닉스 시너지 휠(휠 코팅제) 500ml 자동차	생활/건강>자동차용품>세차용품>휠세정/광택제	3405300000	https://shop-phinf.pstatic.net/20250416_65/1744763938841slwPD_JPEG/12182827976561427_787645295.jpeg?type=m510	0.755	30.5	7	21	0.0044835	0.65	8.5	8.5	27.5	0.001986875	2025-11-14 0:00:00	2025-11-21 5:01:02
94	251110D4E6769C	밀워키 M12 FSCIWF38 임팩 렌치 드릴 충전 전동 무선 임팩트	생활/건강>공구>전동공구>충전드릴	8467115000	https://shop-phinf.pstatic.net/20250917_204/1758092158778ajiFt_JPEG/92224999998760630_605909280.jpg?type=m510	1.305	37.5	12	28.5	0.012825	1.3	10	20	22	0.0044	2025-11-14 0:00:00	2025-11-21 5:01:00
106	2511069A76B288	밀워키 M18 BLHSB-0 브러쉬리스 충전 에어 건 베어툴	공구>전동공구>충전드릴	8414599000	https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8778528599/B.webp?448933927|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8778528599/A1.webp?549742152|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8778528599/A2.webp?622011953|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/8778528599/A3.webp?686061453	1.675	37	16.5	26	0.015873	1.2	12	25	22	0.0066	2025-11-12 0:00:00	2025-11-21 5:00:58
104	2511061C6197C8	밀워키 M12 FIW2F12-0X0 충전 1/2 임팩 렌치 전동공구 베어툴	공구>전동공구>임팩렌치	8467210000	https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/7538518509/B.jpg?137670891|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/7538518509/A1.jpg?337805030|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/7538518509/A2.jpg?509327409|https://cdn.011st.com/11dims/resize/1000x1000/quality/75/11src/product/7538518509/A3.jpg?676683609	4.41	55	16	41	0.03608	1.8	15	25	10	0.00375	2025-11-12 0:00:00	2025-11-21 5:00:58
93	251109302335DA	밀워키 C12 RT-0 충전 로터리 툴 베어툴 12V 로타리툴 C12RT-0	생활/건강>공구>전동공구>충전드릴	8467210000	https://shop-phinf.pstatic.net/20250627_42/1751012719140ILdFC_JPEG/3891310382826275_1213462396.jpg?type=m510	0.75	30.5	7	21	0.0044835	0.55	9	26	8	0.001872	2025-11-14 0:00:00	2025-11-21 5:00:53
103	2511106E048E2D	Ilkwang Lighting SNOWMAN15 portable, peach	홈 > LIGHTING >	9405990000	https://unwind.kr/web/product/big/202311/b8ad035ead01338c95cc3cebc10f3a21.jpg	1.23	37	20	27	0.01998	0.8	15	15	20	0.0045	2025-11-12 0:00:00	2025-11-21 5:00:45
80	2511116F2374CD	갤럭시 S10e 128GB 특S등급	모바일/태블릿 > 휴대폰 > 휴대폰공기계	8517130000	https://gdimg.gmarket.co.kr/3265429169/still/600?ver=1697942776|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/326/542/3265429169/3265429169_00.jpg?ver=1697942776|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/326/542/3265429169/3265429169_01.jpg?ver=1697942776|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/326/542/3265429169/3265429169_02.jpg?ver=1697942776|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/326/542/3265429169/3265429169_03.jpg?ver=1697942776|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/326/542/3265429169/3265429169_04.jpg?ver=1697942776	0.38	25	15	17.5	0.0065625	0.25	9.5	16.5	3.5	0.000548625	2025-11-17 0:00:00	2025-11-20 14:00:41
92	2511113D997122	루미너스 아쿠아 원액 500ml + 세차 압축분무기 습식코팅제	생활/건강>자동차용품>세차용품>도장용광택/코팅제	3405300000	https://shop-phinf.pstatic.net/20250509_68/1746755289836VeTVk_JPEG/80888153938710038_1697004509.jpg?type=m510	1.63	39.5	16	33	0.020856	0.6	10	15	10	0.0015	2025-11-14 0:00:00	2025-11-20 14:00:38
167	251019D6743AEA	코지스토리 저상형범퍼침대 기본세트 하우스제외 / 코지XL(기본범퍼+매트리스)	출산/육아>유아가구>유아침대	9404290000	https://shop-phinf.pstatic.net/20250626_241/1750896204650MX1Gx_PNG/67186296425447523_1435954750.png?type=m510|https://shop-phinf.pstatic.net/20250626_164/1750896267323mRC2q_PNG/5571577308941887_1877402651.png?type=m510|https://shop-phinf.pstatic.net/20250626_260/1750896267496iq5bP_PNG/5571577474553824_1589827727.png?type=m510|https://shop-phinf.pstatic.net/20250626_113/1750896267751iRluN_PNG/5571577711602030_530668706.png?type=m510|https://shop-phinf.pstatic.net/20250626_192/1750896012428FL4vj_PNG/868365532397600_1108860992.png?type=m510|https://shop-phinf.pstatic.net/20250626_90/1750896266931gdwXM_PNG/5571576905205228_132936406.png?type=m510|https://shop-phinf.pstatic.net/20250626_152/1750896267097JFT0j_PNG/5571577080962934_1415002234.png?type=m510	16.9	186	50	52	0.4836	20	95	150	25	0.35625	2025-10-31 13:03:04	2025-11-20 11:00:15
84	251108B0EAF8D5	코르티스 응원봉 미개봉	스타굿즈 > 보이그룹 > 응원도구 >	9503003919	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2F85c83a3c-8cff-4963-98b9-f3afaa2dabd3?alt=media&token=13612e30-e0e1-4c88-8f71-40f3a2ce2e21|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2F37ccd97f-fbe2-4240-b9f4-4b1d3e3f77b4?alt=media&token=f03172a0-37b0-4af7-9e78-d7f77e6dd1ff	0.2	31	7.5	21	0.0048825	0.35	8	30	8	0.00192	2025-11-17 0:00:00	2025-11-20 8:01:23
83	251105E2180E78	Casio MTP-B185D-7AV	accessories	9114900000	https://search.pstatic.net/sunny?src=https%3A%2F%2Fkream-phinf.pstatic.net%2FMjAyNTA4MjJfMTEz%2FMDAxNzU1ODYwNTE0MzMw.sCAG06bzPpO1ynyfTSpy_3nxjS3o6MG8-XM_dDyNMLsg._2_gZQoYWMP4pvu907CYiBpmYdAWLt5Xnkwu3_HwKdYg.PNG%2Fa_444dbae3165c40ee8553c8e05ad57f13.png	0.33	25	15	17.5	0.0065625						2025-11-17 0:00:00	2025-11-20 8:01:20
101	251110AD2281A1	루미너스 아쿠아 다이렉트 대용량 갤런 세라믹 세척 코팅제 퀵디테일러 자동차 습식코팅제 관리제 4L	생활/건강>자동차용품>세차용품>도장용광택/코팅제	3405300000	https://shop-phinf.pstatic.net/20230530_116/1685419679493XkMr2_JPEG/34297521298676305_1098469413.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_34/1688002286018LIY5F_JPEG/562694029065856_1821839716.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_231/1688002281864CRy7H_JPEG/1876769267253441_831408852.jpg?type=m510|https://shop-phinf.pstatic.net/20230530_13/16854196942983Tq8b_JPEG/8229404954569950_738438319.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_124/1688002259818Al8kR_JPEG/3489548049297245_1980287328.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_207/1688002263571W0OTb_JPEG/562671532812623_1573094927.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_95/16880022677343IR6u_JPEG/1876755343293044_1531461051.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_126/1688002270540OVVRW_JPEG/1181988369463675_600382240.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_189/1688002273248sSvIs_JPEG/1468267523983908_1350896556.jpg?type=m510|https://shop-phinf.pstatic.net/20230629_209/1688002276334C7C3P_JPEG/3489564225157345_608646473.jpg?type=m510	4.69	37	16	26.5	0.015688	4	20	30	20	0.012	2025-11-14 0:00:00	2025-11-20 8:01:19
85	251113F2E61250	[S4 EDITION] 김채연 비스포크 컬렉션	홈 > S4 EDITION >	3303001000	https://maison21g.co.kr/web/product/big/202511/d3af14e7480ea800bed0f16368637841.jpg	0.52	22	9.5	19.5	0.0040755	0.2	6	12	6	0.000432	2025-11-17 0:00:00	2025-11-20 5:02:14
87	251110249D8F88	에이투 K285 저소음 사무용 멤브레인 유선키보드 LED 풀배열 업무용 사일런스 맥 윈도우 호환	PC주변기기 > 키보드/마우스 주변기기 > 키보드	8471601020	https://gdimg.gmarket.co.kr/4524972478/still/600?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_00.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_01.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_02.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_03.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_04.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_05.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_06.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_07.jpg?ver=1756943336|https://gdimg1.gmarket.co.kr/goods_image2/exlarge_moreimg/452/497/4524972478/4524972478_08.jpg?ver=1756943336	1.365	55	15	26	0.02145	1	16	46	6	0.004416	2025-11-14 0:00:00	2025-11-20 5:02:08
95	2511081AD9CEAD	템포러리 화이트 오드 퍼퓸 50ml	화장품/미용>향수>남녀공용향수	3303001000	https://shop-phinf.pstatic.net/20240826_97/1724670995534jJSjv_JPEG/5156137945228395_1004451651.jpg?type=m510	0.265	17	12	13	0.002652	0.35	10	15	10	0.0015	2025-11-14 0:00:00	2025-11-20 5:00:28
237	251019E340EB83	파세코 CAMP-29 아이보리	디지털/가전>계절가전>히터>석유히터	7321820000	https://shop-phinf.pstatic.net/20250922_184/1758531545796rbWTu_PNG/42203828847147227_233422939.png?type=m510	15.725	62	52	52	0.167648	7.5	38	38	52	0.075088	2025-10-22 12:53:22	2025-11-20 5:00:15
146	25110178136F6A	헐켄(HULKEN) 롤링 토트백&amp;카트 M 블랙	키친 > 주방잡화 > 주방잡화 > 기타 주방잡화	4202999000	https://sitem.ssgcdn.com/67/91/12/item/1000631129167_i1_500.jpg	8.63	71	50	51	0.18105	4	38	2	2	0.000152	2025-11-06 0:00:00	2025-11-20 5:00:14
126	25110592488038	리드볼트 몬딱 여행용 캐리어 77cm(28인치), 다크그레이	패션잡화>여행용가방/소품>중대형 캐리어	4202122000	https://shop-phinf.pstatic.net/20240617_149/1718585880569EAI2J_PNG/812247256179024_1365772092.png?type=m510|https://shop-phinf.pstatic.net/20250508_182/17466940380550XKrk_PNG/784467100995217_632941244.png?type=m510|https://shop-phinf.pstatic.net/20250508_243/1746694038329A5DRq_PNG/784467380948901_1080559795.png?type=m510|https://shop-phinf.pstatic.net/20241002_179/1727853977495TDtST_PNG/37977258348742216_1216505389.png?type=m510|https://shop-phinf.pstatic.net/20241002_179/1727853978993gKYko_PNG/2416884904294605_1299918260.png?type=m510|https://shop-phinf.pstatic.net/20241002_240/1727853979187SukTJ_PNG/2416885086213170_1924006204.png?type=m510|https://shop-phinf.pstatic.net/20241002_96/1727853980770FUyiv_PNG/7919735518492136_1295162986.png?type=m510|https://shop-phinf.pstatic.net/20241002_235/1727853980908Yjjvr_PNG/7919735662367454_848227651.png?type=m510|https://shop-phinf.pstatic.net/20241002_272/1727853982353VoaMb_PNG/7437744226992199_70839590.png?type=m510|https://shop-phinf.pstatic.net/20241002_52/1727853982483L9ElT_PNG/7437744340244717_1976563191.png?type=m510|https://shop-phinf.pstatic.net/20241002_116/1727853984118nPJAC_PNG/8399176085915298_103440635.png?type=m510|https://shop-phinf.pstatic.net/20241002_184/17278539843428narh_PNG/8399176261411976_504916376.png?type=m510	8.02	83	32	53	0.140768	6.5	52	34	79	0.139672	2025-11-10 0:00:00	2025-11-19 14:00:14
98	251108335A049B	16ft 루트베이스 밀리터리 텐트	스포츠/레저 > 캠핑 > 텐트/그늘막 >	6306220000	https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2Fb81576df-08bd-4e24-9b75-378e902b70d6?alt=media&token=c8c9de04-a1a4-44e3-8d80-98b0c7712dcf|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2F932042f2-5ae7-4b5c-92e4-e9ce34e87d54?alt=media&token=0c0b2463-5625-4406-a25e-962199a97d93|https://firebasestorage.googleapis.com/v0/b/sazoshop.appspot.com/o/images%2F2025%2F11%2F09%2Faa113bb8-3cff-42d5-818f-e09b6ae4ad27?alt=media&token=255e4848-ad46-4e28-a1da-a8fe5b349fec	33.76	93.5	49	56	0.256564	35	45	110	45	0.22275	2025-11-14 0:00:00	2025-11-19 8:00:45
108	251108178AC272	한성 TFG 매그니톡스 XF 8K 래피드트리거 동그리 모카코코아, 자석축, 35g	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250823_145/1755930613129OhUFs_JPEG/31677679976896955_708765680.jpg?type=m510	2.155	55	15	25	0.020625	1.5	18	48	7	0.006048	2025-11-12 0:00:00	2025-11-19 8:00:11
111	2511095BBC617D	비비앙 니치 섬유향수 월넛크릭그린100ml	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3303001000	https://shop-phinf.pstatic.net/20250306_142/17412690028897lSRq_PNG/9777019874246495_2104613233.png?type=m510	0.235	17	12	13	0.002652	0.18	5	15	3.5	0.0002625	2025-11-12 0:00:00	2025-11-19 8:00:11
151	251103ECF79E24	밀워키 M18 BLHSB-0 / 18V 브러쉬리스 에어건 베어툴	홈 > 전동공구 > 밀워키 > 송풍기 >	8467115000	https://postool.co.kr/web/product/big/202510/66a7b312a766409a4c2de6ad2340916e.jpg	1.685	37	16	26	0.015392	1.2	15	25	20	0.0075	2025-11-06 0:00:00	2025-11-19 5:00:12
149	2511033B5F9009	밀워키 M18 BLHSB-0 / 18V 브러쉬리스 에어건 베어툴	홈 > 전동공구 > 밀워키 > 송풍기 >	8467115000	https://postool.co.kr/web/product/big/202510/66a7b312a766409a4c2de6ad2340916e.jpg	1.705	37	16	26	0.015392	1.2	15	25	20	0.0075	2025-11-06 0:00:00	2025-11-19 5:00:12
105	251104A869CFCF	[5+2] 블랙하비 어도러블 30ml 다우니향 향수 [280]	생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이	3303001000	https://shop-phinf.pstatic.net/20231229_71/1703847329686s5lhU_PNG/104983225421228554_2019120768.png?type=m510|https://shop-phinf.pstatic.net/20231229_56/1703846295948dIdEN_PNG/104982191679628127_1243472427.png?type=m510|https://shop-phinf.pstatic.net/20231229_210/1703846296020j75XQ_PNG/104982191740170369_296476920.png?type=m510|https://shop-phinf.pstatic.net/20231229_291/1703846295884SLOuv_PNG/104982191612297601_1650785900.png?type=m510	0.53	21	9	19	0.003591	0.1	5	10	5	0.00025	2025-11-12 0:00:00	2025-11-18 8:00:16
110	251108CA02C214	BONFLAG 캠핑 에어쇼파 에어소파 의자 2인용_블랙	스포츠/레저>캠핑>캠핑가구>캠핑의자	9401699000	https://shop-phinf.pstatic.net/20231024_161/1698130758300MsHsy_JPEG/15457689830145507_288814623.jpg?type=m510|https://shop-phinf.pstatic.net/20230814_295/1692003757510d3IlW_JPEG/6453157458937186_564348937.jpg?type=m510|https://shop-phinf.pstatic.net/20230814_150/1692003780645GMgGh_JPEG/6679369936676729_362748025.jpg?type=m510|https://shop-phinf.pstatic.net/20240418_75/1713424325822YwTvb_JPEG/114560168394711202_521115670.jpg?type=m510|https://shop-phinf.pstatic.net/20230823_49/1692760395453bpf9o_JPEG/24825140273579717_1605028528.jpg?type=m510	10.87	55	24	41	0.05412	5	30	55	25	0.04125	2025-11-12 0:00:00	2025-11-17 5:15:16
107	2511091448ECBB	(래피드트리거, 실시간 업데이트) TFG Magnetox XF 듀얼 8K 가스켓 자석축 게이밍키보드 써피, POLARIS(마그네틱축)	디지털/가전>주변기기>키보드>유선키보드	8471601020	https://shop-phinf.pstatic.net/20250313_98/1741855827172XPJ9B_JPEG/75988749090016481_2072246214.jpg?type=m510|https://shop-phinf.pstatic.net/20250210_127/17391726197042xCk8_PNG/56873809529011956_1496799384.png?type=m510	2.105	55	15	25	0.020625	2	20	50	10	0.01	2025-11-12 0:00:00	2025-11-17 5:00:45
