order_id,item_id,product_id,product_version_id,title_origin,title_target,category,custom_category,site_name,product_details,product_info_details,materials,clothing_materials,hscode,thumbnail_urls,thumbnail_count,price_origin,price_krw,product_url,actual_weight,actual_dimensions,actual_d1,actual_d2,actual_d3,actual_max,actual_mid,actual_min,actual_volume_m3,actual_volume_cm3,actual_volume_L,volumetric_weight,ai_weight_kg,ai_width_cm,ai_depth_cm,ai_height_cm,ai_max,ai_mid,ai_min,ai_volume_m3,ai_volume_cm3,ai_volume_L,ai_volume_str,ai_packed_volume_str,weight_error,volume_error,max_error,mid_error,min_error,avg_dim_error,shipping_date,order_created_at,weight_range,combined_error,dim_twist
25020955D8C3A3,1a56a2e0-3c7a-4a53-a920-62e1d6e255ff,aaebdb2b-c253-43b3-9193-051de07e257e,ee070d47-9d50-496d-bb3f-30907f59facc,루카스 방수 앞치마 / 미용 카페 도예 네일샵 쉐프 남자 미용실 공방 롱 빅사이즈 생활방수 플로리스트 바리스타,ルーカス防水エプロン/美容カフェ陶芸ネイルショップシェフ男美容室工房ロングビッグサイズ生活防水フローリストバリスタ,가구/인테리어>홈데코>주방데코>앞치마,Clothes,naver,,![](https://shop-phinf.pstatic.net/20240715_2/1721037429873YdHex_JPEG/SE-de42fc2b-efab-4ac2-99e1-ddfb0856d5cc.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_107/1721036068342YkPCS_JPEG/374679_1.jpg)<br>![](https://shop-phinf.pstatic.net/20241202_87/1733117049490kmRnO_JPEG/374679_2.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_202/1721036075279PD8In_JPEG/374679_3.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_263/1721036080142vpiEk_JPEG/374679_4.jpg)<br>![](https://shop-phinf.pstatic.net/20240812_90/1723431725345FGv20_JPEG/SE-6d552361-182b-4b7d-aadb-77047ebb4fa8.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_71/1721037422918uppbL_JPEG/SE-72024233-7a2d-4b3c-81b8-07bb30619582.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_179/1721037408534Wnxho_JPEG/SE-feb23c15-0536-4608-9b39-8311fa146ce0.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_95/1721037340895SnVk6_JPEG/SE-2d9e36b3-3f1b-4186-9b08-a3d7d00692fd.jpg)<br>![](https://shop-phinf.pstatic.net/20250113_17/1736761401044lrrCy_JPEG/374622_0.jpg)<br>![](https://shop-phinf.pstatic.net/20250113_223/1736761414909AlKps_JPEG/374622_1.jpg)<br>![](https://shop-phinf.pstatic.net/20241202_168/1733116962981izI2S_JPEG/374622_2.jpg)<br>![](https://shop-phinf.pstatic.net/20241202_78/1733116986053Pdpj7_JPEG/374622_3.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_232/1721031430680flyN4_JPEG/374622_4.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_85/17210314343378AWI9_JPEG/374622_5.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_126/17210361631963GIiN_JPEG/374679_5.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_184/172103617032946TDG_JPEG/374679_6.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_251/17210361703558uPcG_JPEG/374679_7.jpg)<br>![](https://shop-phinf.pstatic.net/20241202_145/1733116999506PMf1N_JPEG/374679_8.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_194/1721043891848QoBRT_JPEG/%EC%9E%90%EC%88%98.jpg)<br>![](https://shop-phinf.pstatic.net/20240715_199/1721037635765LyKiP_JPEG/SE-53a36e7d-3156-419f-b2db-073208f46b44.jpg)<br>![](https://shop-phinf.pstatic.net/20220622_74/1655874216014T6JH5_JPEG/%EC%84%B8%ED%83%81%EB%B0%A9%EB%B2%95-%EB%B0%A9%EC%88%98-%EC%95%9E%EC%B9%98%EB%A7%88.jpg)<br>![](https://shop-phinf.pstatic.net/20240415_190/1713149671794f3477_JPEG/Product_Guide-%EC%95%9E%EC%B9%98%EB%A7%88.jpg)<br>,,cotton 60% nylon 40%,6211499000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/ee070d47-9d50-496d-bb3f-30907f59facc.jpg,8,45900.0,5006.0,https://smartstore.naver.com/main/products/6826351018,0.36,18.5x25.5x6.0,18.5,25.5,6.0,25.5,18.5,6.0,0.0028305,2830.5,2.8305,0.472,0.4,40.0,1.0,15.0,40.0,15.0,1.0,0.0006,600.0,0.6,,,0.1111111111111112,-0.7880233174350821,0.5686274509803921,-0.1891891891891892,-0.8333333333333334,-0.1512983571807101,2025-02-14 10:06:37,2025-02-17 05:02:09.034,0-0.5kg,0.44956721427309665,twisted
250209BED76998,6f3989b1-f5c7-4a75-a94f-e05f0d4da1ff,5e609618-f406-49af-8944-ffe080c0734f,0603cb88-30eb-426a-8cca-0fcaaef963d9,(당일발송 유니폼 포토카드 포함) 트와이스 TWICE BASEBALL UNIFORM - HOME 9ROUND 쯔위,（当日発送ユニフォームフォトカード付き）TWICE TWICE BASEBALL UNIFORM - HOME 9ROUND ツウィ,생활/건강>수집품>아이돌굿즈>기타굿즈,Clothes,naver,,![](https://cafe24img.poxo.com/jyp3602022/web/product/MD/TWICE_HOEM9ROUND/20_BASEBALL%20UNIFORM.jpg)<br>,,polyester 100%,6211499000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/0603cb88-30eb-426a-8cca-0fcaaef963d9.png,2,89000.0,9707.0,https://smartstore.naver.com/main/products/11425030801,0.535,21.0x18.0x12.5,21.0,18.0,12.5,21.0,18.0,12.5,0.004725,4725.0,4.725,0.788,0.2,20.0,0.5,30.0,30.0,20.0,0.5,0.0003,300.0,0.3,,,-0.6261682242990654,-0.9365079365079364,0.4285714285714285,0.1111111111111111,-0.96,-0.1401058201058201,2025-02-14 10:06:37,2025-02-17 08:01:58.871,0.5-1kg,0.7813380804035008,twisted
2502071703A18F,81486cb4-fc45-432c-b5b8-3cf0c64f3ff1,0ae31b2d-5d9c-4e22-8830-30033f79f64c,fefcb13a-0894-4a9c-a8b3-044f5d6e124e,판도라하츠 리오 아크릴 스탠드 현물,パンドラハーツリオアクリルスタンドスポット,스타굿즈 > 방송/예능/캐릭터 > 포스터/화보 > ,Toy figure,bungae,,"現物
すぐにお支払い可能

현물
바로 결제 가능",,,9503003499,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/fefcb13a-0894-4a9c-a8b3-044f5d6e124e.jpg,1,20000.0,2182.0,https://m.bunjang.co.kr/product/306868611,0.155,22.0x16.0x8.0,22.0,16.0,8.0,22.0,16.0,8.0,0.002816,2816.0,2.816,0.469,0.3,20.0,1.5,30.0,30.0,20.0,1.5,0.0009,900.0,0.9,,,0.935483870967742,-0.6803977272727273,0.3636363636363636,0.25,-0.8125,-0.0662878787878787,2025-02-14 10:06:37,2025-02-16 05:02:46.073,0-0.5kg,0.8079407991202346,twisted
2502078FEB3D2D,ddd769cc-e8ab-4fd4-98c5-9f4df158b6cb,480e0c6e-5980-4bcc-bd38-7f6611b5c844,7f603c34-c8dc-4a52-a2aa-faa10654e162,방수 사우나 가운 땀복 찜질방가운 다용도가운 좌훈 치마,防水サウナガウン汗服蒸し部屋ガウン多目的ガソリンスカート,생활/건강>욕실용품>샤워/목욕용품>샤워가운,Clothes,naver,,![](https://shop-phinf.pstatic.net/20200212_32/15815052208622A6nx_JPEG/20200211_150345.jpg)<br>![](https://shop-phinf.pstatic.net/20211001_144/1633090958881fgDwK_JPEG/tmp1523604555.jpg)<br>![](https://shop-phinf.pstatic.net/20200212_26/1581506358602XgLSv_JPEG/1581506273401.jpg)<br>![](https://shop-phinf.pstatic.net/20220819_220/1660908247633XXb0j_JPEG/tmp1341155052.jpg)<br>![](https://shop-phinf.pstatic.net/20230222_148/16770640212209P2TJ_JPEG/tmp1744268803.jpg)<br>![](https://shop-phinf.pstatic.net/20230226_293/1677365656441eKSun_JPEG/tmp1726102234.jpg)<br>![](https://shop-phinf.pstatic.net/20230830_48/16933936568226O51N_JPEG/tmp638833035.jpg)<br>![](https://shop-phinf.pstatic.net/20240404_252/1712234805473dhYR3_JPEG/tmp456774768.jpg)<br>![](https://shop-phinf.pstatic.net/20240404_153/17122348207203v5YG_JPEG/tmp509843769.jpg)<br>![](https://shop-phinf.pstatic.net/20240923_186/1727087506216lgHUN_JPEG/tmp8655595321049020336.jpg)<br>![](https://shop-phinf.pstatic.net/20220222_51/1645525098364LVLBi_JPEG/tmp1242484055.jpg)<br>![](https://shop-phinf.pstatic.net/20230608_165/1686229059902yA7fz_JPEG/tmp2079242869.jpg)<br>![](https://shop-phinf.pstatic.net/20220708_141/1657282461365aLW06_JPEG/tmp1253287660.jpg)<br>![](https://shop-phinf.pstatic.net/20200422_43/1587557651952KqgGw_JPEG/20200422_211122.jpg)<br>![](https://shop-phinf.pstatic.net/20240404_291/1712234838669aiO3M_JPEG/tmp1951633325.jpg)<br>![](https://shop-phinf.pstatic.net/20240121_271/1705814411773ecpYm_JPEG/tmp672737537.jpg)<br>![](https://shop-phinf.pstatic.net/20240605_257/1717586783496Vw3d5_JPEG/tmp747155865.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_96/172537024743693NpW_JPEG/tmp5504289959535762606.jpg)<br>![](https://shop-phinf.pstatic.net/20240126_292/1706271874170pShW3_JPEG/tmp1831168286.jpg)<br>![](https://shop-phinf.pstatic.net/20250109_83/1736416426452idBBW_JPEG/tmp4070608252583057488.jpg)<br>![](https://shop-phinf.pstatic.net/20240126_190/17062718917589PjqY_JPEG/tmp1373665633.jpg)<br>![](https://shop-phinf.pstatic.net/20230222_240/1677064139114fU56O_JPEG/tmp2017896003.jpg)<br>![](https://shop-phinf.pstatic.net/20230222_27/1677064150157A2kyE_JPEG/tmp1843712984.jpg)<br>![](https://shop-phinf.pstatic.net/20230608_150/1686229103684EISjS_JPEG/tmp1169988976.jpg)<br>![](https://shop-phinf.pstatic.net/20250120_211/17373681003352Y74F_JPEG/tmp1863700068189275094.jpg)<br>![](https://shop-phinf.pstatic.net/20211001_261/16330904156950vEh2_JPEG/tmp671234235.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_164/1725370278375jImaa_JPEG/tmp8433546628718445732.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_281/1725370306268hwNCY_JPEG/tmp3816618546898162348.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_299/1725370322003GPmoY_JPEG/tmp4498260596417228980.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_256/1725370343239AffnY_JPEG/tmp2145653807484886637.jpg)<br>![](https://shop-phinf.pstatic.net/20241217_245/1734435357330omdh3_JPEG/tmp4090028793956017382.jpg)<br>![](https://shop-phinf.pstatic.net/20250109_244/1736416442805mbY0z_JPEG/tmp3635423203703858715.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_20/1725370364565R9Y4X_JPEG/tmp7266107930099471822.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_220/17253703777905NCJt_JPEG/tmp2861757748861828437.jpg)<br>![](https://shop-phinf.pstatic.net/20241216_279/1734350092034QNM2c_JPEG/tmp4109751953453593587.jpg)<br>![](https://shop-phinf.pstatic.net/20250109_289/1736416454804qO5xO_JPEG/tmp8998637422863835354.jpg)<br>![](https://shop-phinf.pstatic.net/20240903_124/1725370419675MxnpC_JPEG/tmp4048670030660428391.jpg)<br>,,polypropylene 100%,6211499000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/7f603c34-c8dc-4a52-a2aa-faa10654e162.png,4,9900.0,1080.0,https://smartstore.naver.com/main/products/4605326623,0.22,24.0x18.5x7.0,24.0,18.5,7.0,24.0,18.5,7.0,0.003108,3108.0,3.108,0.518,0.8,50.0,1.0,25.0,50.0,25.0,1.0,0.00125,1250.0,1.25,,,2.6363636363636367,-0.5978120978120978,1.0833333333333333,0.3513513513513513,-0.8571428571428571,0.1925139425139425,2025-02-13 12:58:10,2025-02-17 23:01:50.012,0-0.5kg,1.6170878670878672,twisted
2502059C3B8D54,bc2e2491-bd1c-4d0d-9de0-eb68fa29d15d,2f4aef91-30ac-4e0a-b757-fd162f63a80c,1dbf5f84-a8ec-4ec9-bb1f-1833d1855041,떠그클럽 트라이벌 데님 자켓 3 (새상품),ウグクラブトライバルデニムジャケット3（新商品）,남성의류 > 아우터 > 자켓 > ,"Jackets, blazers (of cotton)",bungae,,"今価格が下がりません
お買い上げのお問い合せ以外の事項についてお問い合わせいただき、読まないとブロックします^^
サイズLです
選ばれない新しい商品です。
払い戻しX
（価格提案を受けるのでチャットで提案してください）

이제 가격 안 내립니다
구매문의 외 다른 사항에 관해서 문의하시고 안 읽으시면 차단합니다^^
사이즈 L 입니다
택만 안 달려있는 새상품입니다
환불X
(가격제안 받으니 채팅으로 제안 해주세요)",,Denim 100%,6203320000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/1dbf5f84-a8ec-4ec9-bb1f-1833d1855041.jpg,7,240000.0,26175.0,https://m.bunjang.co.kr/products/312257453,1.555,33.0x30.0x22.0,33.0,30.0,22.0,33.0,30.0,22.0,0.02178,21780.0,21.78,3.63,0.8,45.0,2.0,30.0,45.0,30.0,2.0,0.0027,2700.0,2.7,,,-0.4855305466237942,-0.8760330578512396,0.3636363636363636,0.0,-0.9090909090909092,-0.1818181818181818,2025-02-13 12:58:10,2025-02-16 05:02:29.041,1-2kg,0.6807818022375169,twisted
25020699E03A2A,cfd4be8b-ab69-4c80-8748-26a1baf1f6d6,a870a42d-dcda-43e4-986b-326501f5b1d9,6fdd94aa-8e7f-4fb2-80a8-6266da05b886,데못죽 러뷰어 1기 멤버십 키트 일괄판매합니다,デモットラビューア1期メンバーシップキットの一括販売,스타굿즈 > 보이그룹 > 포스터/화보 > ,Toy,bungae,,"部品が欠けていないことを確認するために外側に
ラッピングだけを削除しました。
すべての部品があり、ビニール包装のため
しようとは別に確認しませんでした
これによる返金はできません...！
宅配便受付は6時前の取引はすぐに受付可能です。
一括販売のみ

半値宅配便+2000ウォン（CU、GS両方可）
コンビニ一般宅配便+4000ウォン

구성품 누락없는지 확인을 위해 겉에 있는
랩핑만 제거했어요
구성품 모두 있으며 비닐포장때문에
하자는 따로 확인하지않았습니다
이로 인한 환불은 불가합니다...!
택배접수는 6시 전 거래는 바로 접수 가능하고
일괄판매만 합니다

반값택배 +2000원 (CU, GS 모두 가능)
편의점 일반택배 +4000원",,,9503003919,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/6fdd94aa-8e7f-4fb2-80a8-6266da05b886.jpg,2,50000.0,5453.0,https://m.bunjang.co.kr/products/315647785,0.455,22.0x21.0x10.5,22.0,21.0,10.5,22.0,21.0,10.5,0.004851,4851.0,4.851,0.809,0.8,28.0,4.0,42.0,42.0,28.0,4.0,0.004704,4704.0,4.704,,,0.7582417582417583,-0.0303030303030303,0.9090909090909092,0.3333333333333333,-0.6190476190476191,0.2077922077922077,2025-02-12 09:53:00,2025-02-15 08:02:25.557,0-0.5kg,0.3942723942723943,twisted
250206F846B467,7772c689-f44d-44b4-bfaa-56e1c4a61207,6bb4921d-60bd-49c3-9128-cc0ce70a8b6d,580cb4fe-0466-4a07-8294-62c1a3653b5f,*new* Super Soft Cable (1m),*new* Super Soft Cable (1m),,Smartphone cable,,,"**** 2월 3일부터 순차적으로 출고됩니다 ****

SUPER SOFT CABLE

PORT TYPE C to C / C to LIGHTNING(8핀)

COLOR OPTION Sky Blue CABLE + Neon Green PORT
Blue CABLE + Neon Green PORT
Green CABLE + Neon Orange PORT
Grey CABLE + Sky Blue PORT

SIZE OR LENGTH 1M

사무엘스몰즈의 수퍼 소프트 케이블입니다.
최대 충전 속도 60W 고속충전이 가능합니다.
비비드한 컬러조합이 돋보이는 소프트 실리콘 케이블로,
꼬임이나 단선 걱정 없이 사용할 수 있으며
유연하고 우수한 복원력이 특징입니다.
",,,8544422090,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/580cb4fe-0466-4a07-8294-62c1a3653b5f.jpg,1,25000.0,2727.0,https://m.samuelsmalls.co.kr/product/detail.html?product_no=6755&cate_no=1&display_group=2#none,0.935,26.0x20.0x12.5,26.0,20.0,12.5,26.0,20.0,12.5,0.0065,6500.0,6.5,1.083,0.1,5.0,50.0,5.0,50.0,5.0,5.0,0.00125,1250.0,1.25,,,-0.893048128342246,-0.8076923076923077,0.9230769230769232,-0.75,-0.6,-0.1423076923076922,2025-02-12 09:53:00,2025-02-15 14:02:41.100,0.5-1kg,0.8503702180172769,twisted
25012962ED1948,47431fc0-537b-4fd0-abc8-fd6ba5ee8e65,c28df100-c820-4ac1-944a-03f4947bbce7,41c6aab3-8fa0-4d5d-bc62-3710f874aec4,러블리무드 리본케이크 먼지없는 이불커버 베개세트 SS,ラブリームードリボンケーキダストレス布団カバー枕セットSS,가구/인테리어>침구단품>이불커버,Bedclothes,naver,,![](https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fshop-phinf.pstatic.net%2F20240717_211%2F1721198985551psyBQ_JPEG%2F67832768781895461_1812068726.jpg)<br>![](https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fshop-phinf.pstatic.net%2F20250115_261%2F1736923670226NQDeE_JPEG%2F71056521373031169_1841497687.jpg)<br>,,,6302210000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/41c6aab3-8fa0-4d5d-bc62-3710f874aec4.jpg,9,44900.0,4888.0,https://shopping.naver.com/outlink/itemdetail/11360490094,1.01,32.0x23.0x15.0,32.0,23.0,15.0,32.0,23.0,15.0,0.01104,11040.0,11.04,1.84,1.5,100.0,1.0,75.0,100.0,75.0,1.0,0.0075,7500.0,7.5,,,0.4851485148514851,-0.3206521739130434,2.125,2.260869565217391,-0.9333333333333332,1.150845410628019,2025-02-11 11:16:02,2025-02-13 14:01:16.507,1-2kg,0.40290034438226424,twisted
25020490F42B47,0318fc7f-3233-4270-bfb2-4aa7df31a88d,52541790-b587-4189-a751-17e16b76287e,bc5e57fa-ad96-4622-8cca-9c33aaabfcd1,MFGEAR IGT유닛 테이블,MFGEAR IGTユニットテーブル,스포츠/레저>캠핑>캠핑가구>캠핑테이블,Camping table,naver,,![](https://shop-phinf.pstatic.net/20240918_280/1726629860893WRQE3_JPEG/SE-a35006c7-cc89-44b9-b4e5-468fd1ee0278.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_87/1726019871629ELBof_JPEG/SE-222919e4-6893-43f5-ad04-0b0e502bd442.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_58/1726019840105hLj7W_JPEG/KakaoTalk_20240906_121646728_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_259/17260200266775qCkH_JPEG/KakaoTalk_20240906_121646728_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_265/1726020024269DQ4at_JPEG/KakaoTalk_20240911_094630241.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_125/1726030316888XdXIT_JPEG/KakaoTalk_20240911_094630241_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240911_207/1726030288313H3fPA_JPEG/KakaoTalk_20240909_072415325_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_200/17266230592128I3fu_JPEG/KakaoTalk_20240918_102626608.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_53/1727668501625RpfRQ_JPEG/KakaoTalk_20240930_125305527_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_85/1727668576393XOQCF_JPEG/KakaoTalk_20240930_125305527_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_90/1727668604509ezWkU_JPEG/KakaoTalk_20240930_125305527_03.jpg)<br>![](https://shop-phinf.pstatic.net/20241004_25/1728011309306uo08w_JPEG/KakaoTalk_20241004_120649103.jpg)<br>![](https://shop-phinf.pstatic.net/20240919_84/1726708033783tvL3v_JPEG/KakaoTalk_20240911_135222168_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240919_149/1726708029299ouRNm_JPEG/KakaoTalk_20240918_111840589.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_72/1726623274065rzCg9_JPEG/KakaoTalk_20240918_102626608_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_232/1726623271110xDYs3_JPEG/KakaoTalk_20240918_102626608_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_26/1727657857870HQYCM_JPEG/KakaoTalk_20240930_072700092_05.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_144/1726626252466aA86b_JPEG/SE-9d44a2f0-2aa6-4f04-a3a9-997f4dad3f41.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_95/1726626376747iLxcM_JPEG/1111.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_174/1726630028998rYF7R_JPEG/SE-505aef1c-9e9f-42a2-9254-8eb1d86a40f0.jpg)<br>![](https://shop-phinf.pstatic.net/20240923_70/17270514700430VsE6_JPEG/KakaoTalk_20240923_082850380.jpg)<br>![](https://shop-phinf.pstatic.net/20240923_238/1727051473040KsEKU_JPEG/KakaoTalk_20240923_082850380_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_47/1727657894756nAutg_JPEG/KakaoTalk_20240930_072700092_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240923_14/1727071873017SVRhJ_JPEG/zz.jpg)<br>![](https://shop-phinf.pstatic.net/20240923_263/1727051651824BekyP_JPEG/KakaoTalk_20240923_082850380_04.jpg)<br>![](https://shop-phinf.pstatic.net/20240930_122/1727657925028IP6lb_JPEG/KakaoTalk_20240930_072700092_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240924_4/17271380342812FODM_JPEG/KakaoTalk_20240924_093236857_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240924_91/1727138034271AH6ou_JPEG/KakaoTalk_20240924_093236857.jpg)<br>![](https://shop-phinf.pstatic.net/20240924_180/1727138033881P13tr_JPEG/KakaoTalk_20240924_093236857_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_146/1726626531263lnEHN_JPEG/KakaoTalk_20240918_111456183_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_191/1726626527224FIeB1_JPEG/KakaoTalk_20240918_111456183_04.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_132/1726626592247XBlYQ_JPEG/KakaoTalk_20240918_111456183.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_257/1726626589545x1e3p_JPEG/KakaoTalk_20240918_111456183_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_14/1726626937182u2Qg5_JPEG/KakaoTalk_20240918_113306499_01.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_260/1726626935282rPd15_JPEG/KakaoTalk_20240918_113306499.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_154/1726626936697WhKFh_JPEG/KakaoTalk_20240918_113306499_02.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_156/1726626926009lUiVP_JPEG/KakaoTalk_20240918_113306499_03.jpg)<br>![](https://shop-phinf.pstatic.net/20240919_180/1726706052581cNOiB_JPEG/KakaoTalk_20240919_093139226.jpg)<br>![](https://shop-phinf.pstatic.net/20240918_115/1726631402754Te697_JPEG/KakaoTalk_20240918_124810746.jpg)<br>,,,9403209000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/bc5e57fa-ad96-4622-8cca-9c33aaabfcd1.jpg,4,270000.0,29447.0,https://smartstore.naver.com/ssunny60/products/10865162848,8.735,88.0x62.0x8.5,88.0,62.0,8.5,88.0,62.0,8.5,0.046376,46376.0,46.376,7.729,8.5,42.0,35.0,84.0,84.0,42.0,35.0,0.12348,123480.0,123.48,,,-0.0269032627361189,1.6625840952216664,-0.0454545454545454,-0.3225806451612903,3.1176470588235294,0.9165372894025644,2025-02-11 11:16:02,2025-02-13 08:02:31.263,5-10kg,0.8447436789788927,twisted
2502060E0E8600,a50189f2-62ba-4ad4-b110-25c5dfec233f,946dd0f6-722b-46a8-bbc9-0360aab914a6,d2d9ca19-39b4-4996-9b2f-fb40d346de71,에스파 앨범 아마겟돈 슈퍼노바 정규1집 슈퍼비잉 aespa Armageddon superbeing 수퍼 카리나,エスパアルバムハルマゲドンスーパーノヴァレギュラー1集スーパービーイングaespa Armageddon superbeingスーパーカリーナ,생활/건강>음반>국내앨범,Albums,naver,,,,,3926906000,https://sazo-qa-ai-resources.s3.ap-northeast-2.amazonaws.com/img/d2d9ca19-39b4-4996-9b2f-fb40d346de71.jpg,1,12900.0,1408.0,https://smartstore.naver.com/pocamine/products/10393433855,0.48,25.0x18.0x6.0,25.0,18.0,6.0,25.0,18.0,6.0,0.0027,2700.0,2.7,0.45,0.3,30.0,1.0,30.0,30.0,30.0,1.0,0.0009,900.0,0.9,,,-0.375,-0.6666666666666666,0.2,0.6666666666666666,-0.8333333333333334,0.0111111111111111,2025-02-11 11:16:02,2025-02-13 14:02:59.559,0-0.5kg,0.5208333333333333,twisted
